Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","426","Lesotho","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1097.956","X","Figure from international organizations",""
"OA","Annual population","426","Lesotho","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1127.746","X","Figure from international organizations",""
"OA","Annual population","426","Lesotho","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1637.308","X","Figure from international organizations",""
"OA","Annual population","430","Liberia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4985.289","X","Figure from international organizations",""
"OA","Annual population","430","Liberia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2479.442","X","Figure from international organizations",""
"OA","Annual population","430","Liberia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2505.847","X","Figure from international organizations",""
"OA","Annual population","430","Liberia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2408.447","X","Figure from international organizations",""
"OA","Annual population","434","Libya","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","6569.088","X","Figure from international organizations",""
"OA","Annual population","434","Libya","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","3329.012","X","Figure from international organizations",""
"OA","Annual population","434","Libya","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","3240.076","X","Figure from international organizations",""
"OA","Annual population","434","Libya","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1288.13","X","Figure from international organizations",""
"OA","Annual population","438","Liechtenstein","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","38.482","X","Figure from international organizations",""
"OA","Annual population","438","Liechtenstein","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","19.102","X","Figure from international organizations",""
"OA","Annual population","438","Liechtenstein","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","19.381","X","Figure from international organizations",""
"OA","Annual population","438","Liechtenstein","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","32.885","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","2849.083","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1331.885","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1517.198","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","920.766","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","619.973","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","311.831","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","308.142","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","52.396","X","Figure from international organizations",""
"OA","Annual population","450","Madagascar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","27533.134","X","Figure from international organizations",""
"OA","Annual population","450","Madagascar","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","13804.538","X","Figure from international organizations",""
"OA","Annual population","450","Madagascar","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","13728.596","X","Figure from international organizations",""
"OA","Annual population","450","Madagascar","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","16758.613","X","Figure from international organizations",""
"OA","Annual population","454","Malawi","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","18867.337","X","Figure from international organizations",""
"OA","Annual population","454","Malawi","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","9168.342","X","Figure from international organizations",""
"OA","Annual population","454","Malawi","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","9698.995","X","Figure from international organizations",""
"OA","Annual population","454","Malawi","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","16332.17","X","Figure from international organizations",""
"OA","Annual population","458","Malaysia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","32804.02","X","Figure from international organizations",""
"OA","Annual population","458","Malaysia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","16794.024","X","Figure from international organizations",""
"OA","Annual population","458","Malaysia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","16009.996","X","Figure from international organizations",""
"OA","Annual population","458","Malaysia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","7592.143","X","Figure from international organizations",""
"OA","Annual population","462","Maldives","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","504.508","X","Figure from international organizations",""
"OA","Annual population","462","Maldives","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","291.624","X","Figure from international organizations",""
"OA","Annual population","462","Maldives","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","212.884","X","Figure from international organizations",""
"OA","Annual population","462","Maldives","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","269.969","X","Figure from international organizations",""
"OA","Annual population","466","Mali","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","20567.424","X","Figure from international organizations",""
"OA","Annual population","466","Mali","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","10387.581","X","Figure from international organizations",""
"OA","Annual population","466","Mali","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","10179.843","X","Figure from international organizations",""
"OA","Annual population","466","Mali","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","11196.104","X","Figure from international organizations",""
"OA","Annual population","470","Malta","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","503.635","X","Figure from international organizations",""
"OA","Annual population","470","Malta","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","259.634","X","Figure from international organizations",""
"OA","Annual population","470","Malta","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","244","X","Figure from international organizations",""
"OA","Annual population","470","Malta","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","23.057","X","Figure from international organizations",""
"OA","Annual population","584","Marshall Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","44.728","X","Figure from international organizations",""
"OA","Annual population","584","Marshall Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","22.874","X","Figure from international organizations",""
"OA","Annual population","584","Marshall Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","21.855","X","Figure from international organizations",""
"OA","Annual population","584","Marshall Islands","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","12.016","X","Figure from international organizations",""
"OA","Annual population","474","Martinique","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","372.245","X","Figure from international organizations",""
"OA","Annual population","474","Martinique","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","171.618","X","Figure from international organizations",""
"OA","Annual population","474","Martinique","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","200.626","X","Figure from international organizations",""
"OA","Annual population","474","Martinique","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","42.038","X","Figure from international organizations",""
"OA","Annual population","478","Mauritania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4383.849","X","Figure from international organizations",""
"OA","Annual population","478","Mauritania","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2145.13","X","Figure from international organizations",""
"OA","Annual population","478","Mauritania","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2238.719","X","Figure from international organizations",""
"OA","Annual population","478","Mauritania","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2120.517","X","Figure from international organizations",""
"OA","Annual population","480","Mauritius","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1296.279","X","Figure from international organizations",""
"OA","Annual population","480","Mauritius","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","640.524","X","Figure from international organizations",""
"OA","Annual population","480","Mauritius","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","655.755","X","Figure from international organizations",""
"OA","Annual population","480","Mauritius","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","753.079","X","Figure from international organizations",""
"OA","Annual population","175","Mayotte","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","294.489","X","Figure from international organizations",""
"OA","Annual population","175","Mayotte","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","139.735","X","Figure from international organizations",""
"OA","Annual population","175","Mayotte","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","154.754","X","Figure from international organizations",""
"OA","Annual population","175","Mayotte","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","144.023","X","Figure from international organizations",""
"OA","Annual population","484","Mexico","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","125085.311","X","Figure from international organizations",""
"OA","Annual population","484","Mexico","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","61187.228","X","Figure from international organizations",""
"OA","Annual population","484","Mexico","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","63898.082","X","Figure from international organizations",""
"OA","Annual population","484","Mexico","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","25877.808","X","Figure from international organizations",""
"OA","Annual population","583","Micronesia (Federated States of)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","111.379","X","Figure from international organizations",""
"OA","Annual population","583","Micronesia (Federated States of)","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","56.072","X","Figure from international organizations",""
"OA","Annual population","583","Micronesia (Federated States of)","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","55.307","X","Figure from international organizations",""
"OA","Annual population","583","Micronesia (Federated States of)","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","82.578","X","Figure from international organizations",""
"OA","Annual population","492","Monaco","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","37.034","X","Figure from international organizations",""
"OA","Annual population","492","Monaco","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","18.145","X","Figure from international organizations",""
"OA","Annual population","492","Monaco","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","18.89","X","Figure from international organizations",""
"OA","Annual population","492","Monaco","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0","X","Figure from international organizations",""
"OA","Annual population","496","Mongolia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","3232.43","X","Figure from international organizations",""
"OA","Annual population","496","Mongolia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1606.094","X","Figure from international organizations",""
"OA","Annual population","496","Mongolia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1626.335","X","Figure from international organizations",""
"OA","Annual population","496","Mongolia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","995.997","X","Figure from international organizations",""
"OA","Annual population","499","Montenegro","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","630.396","X","Figure from international organizations",""
"OA","Annual population","499","Montenegro","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","307.383","X","Figure from international organizations",""
"OA","Annual population","499","Montenegro","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","323.013","X","Figure from international organizations",""
"OA","Annual population","499","Montenegro","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","206.74","X","Figure from international organizations",""
"OA","Annual population","500","Montserrat","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4.505","X","Figure from international organizations",""
"OA","Annual population","500","Montserrat","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2.37","X","Figure from international organizations",""
"OA","Annual population","500","Montserrat","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2.135","X","Figure from international organizations",""
"OA","Annual population","500","Montserrat","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4.746","X","Figure from international organizations",""
"OA","Annual population","504","Morocco","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","36304.408","X","Figure from international organizations",""
"OA","Annual population","504","Morocco","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","18281.786","X","Figure from international organizations",""
"OA","Annual population","504","Morocco","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","18022.621","X","Figure from international organizations",""
"OA","Annual population","504","Morocco","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","13557.256","X","Figure from international organizations",""
"OA","Annual population","508","Mozambique","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","30285.595","X","Figure from international organizations",""
"OA","Annual population","508","Mozambique","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","14851.787","X","Figure from international organizations",""
"OA","Annual population","508","Mozambique","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","15433.808","X","Figure from international organizations",""
"OA","Annual population","508","Mozambique","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","19935.885","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","53040.212","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","26423.311","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","26616.9","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","37572.512","X","Figure from international organizations",""
"OA","Annual population","516","Namibia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","2446.644","X","Figure from international organizations",""
"OA","Annual population","516","Namibia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1181.378","X","Figure from international organizations",""
"OA","Annual population","516","Namibia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1265.266","X","Figure from international organizations",""
"OA","Annual population","516","Namibia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1293.462","X","Figure from international organizations",""
"OA","Annual population","520","Nauru","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","12.132","X","Figure from international organizations",""
"OA","Annual population","520","Nauru","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","6.177","X","Figure from international organizations",""
"OA","Annual population","520","Nauru","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5.955","X","Figure from international organizations",""
"OA","Annual population","520","Nauru","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0","X","Figure from international organizations",""
"OA","Annual population","524","Nepal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","28832.496","X","Figure from international organizations",""
"OA","Annual population","524","Nepal","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","13704.208","X","Figure from international organizations",""
"OA","Annual population","524","Nepal","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","15128.288","X","Figure from international organizations",""
"OA","Annual population","524","Nepal","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","23907.871","X","Figure from international organizations",""
"OA","Annual population","528","Netherlands (Kingdom of the)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","17363.262","X","Figure from international organizations",""
"OA","Annual population","528","Netherlands (Kingdom of the)","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","8624.262","X","Figure from international organizations",""
"OA","Annual population","528","Netherlands (Kingdom of the)","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","8738.999","X","Figure from international organizations",""
"OA","Annual population","528","Netherlands (Kingdom of the)","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1391.913","X","Figure from international organizations",""
"OA","Annual population","540","New Caledonia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","285.374","X","Figure from international organizations",""
"OA","Annual population","540","New Caledonia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","142.436","X","Figure from international organizations",""
"OA","Annual population","540","New Caledonia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","142.938","X","Figure from international organizations",""
"OA","Annual population","540","New Caledonia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","81.884","X","Figure from international organizations",""
"OA","Annual population","554","New Zealand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4959.034","X","Figure from international organizations",""
"OA","Annual population","554","New Zealand","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2451.731","X","Figure from international organizations",""
"OA","Annual population","554","New Zealand","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2507.303","X","Figure from international organizations",""
"OA","Annual population","554","New Zealand","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","641.441","X","Figure from international organizations",""
"OA","Annual population","558","Nicaragua","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","6663.924","X","Figure from international organizations",""
"OA","Annual population","558","Nicaragua","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","3284.332","X","Figure from international organizations",""
"OA","Annual population","558","Nicaragua","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","3379.591","X","Figure from international organizations",""
"OA","Annual population","558","Nicaragua","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2619.224","X","Figure from international organizations",""
"OA","Annual population","562","Niger","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","23443.393","X","Figure from international organizations",""
"OA","Annual population","562","Niger","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","11889.761","X","Figure from international organizations",""
"OA","Annual population","562","Niger","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","11553.632","X","Figure from international organizations",""
"OA","Annual population","562","Niger","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","19348.533","X","Figure from international organizations",""
"OA","Annual population","566","Nigeria","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","203304.492","X","Figure from international organizations",""
"OA","Annual population","566","Nigeria","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","102680.839","X","Figure from international organizations",""
"OA","Annual population","566","Nigeria","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","100623.652","X","Figure from international organizations",""
"OA","Annual population","566","Nigeria","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","98156.422","X","Figure from international organizations",""
"OA","Annual population","570","Niue","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1.921","X","Figure from international organizations",""
"OA","Annual population","570","Niue","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.919","X","Figure from international organizations",""
"OA","Annual population","570","Niue","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1.002","X","Figure from international organizations",""
"OA","Annual population","570","Niue","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.887","X","Figure from international organizations",""
"OA","Annual population","807","North Macedonia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","2114.176","X","Figure from international organizations",""
"OA","Annual population","807","North Macedonia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1054.637","X","Figure from international organizations",""
"OA","Annual population","807","North Macedonia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1059.539","X","Figure from international organizations",""
"OA","Annual population","807","North Macedonia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","872.081","X","Figure from international organizations",""
"OA","Annual population","580","Northern Mariana Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","49.858","X","Figure from international organizations",""
"OA","Annual population","580","Northern Mariana Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","26.731","X","Figure from international organizations",""
"OA","Annual population","580","Northern Mariana Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","23.127","X","Figure from international organizations",""
"OA","Annual population","580","Northern Mariana Islands","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4.581","X","Figure from international organizations",""
"OA","Annual population","578","Norway","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","5348.279","X","Figure from international organizations",""
"OA","Annual population","578","Norway","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2696.034","X","Figure from international organizations",""
"OA","Annual population","578","Norway","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2652.244","X","Figure from international organizations",""
"OA","Annual population","578","Norway","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","938.907","X","Figure from international organizations",""
"OA","Annual population","512","Oman","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4602.768","X","Figure from international organizations",""
"OA","Annual population","512","Oman","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2924.701","X","Figure from international organizations",""
"OA","Annual population","512","Oman","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1678.067","X","Figure from international organizations",""
"OA","Annual population","512","Oman","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","728.113","X","Figure from international organizations",""
"OA","Annual population","586","Pakistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","223293.28","X","Figure from international organizations",""
"OA","Annual population","586","Pakistan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","113015.042","X","Figure from international organizations",""
"OA","Annual population","586","Pakistan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","110278.237","X","Figure from international organizations",""
"OA","Annual population","586","Pakistan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","129085.803","X","Figure from international organizations",""
"OA","Annual population","585","Palau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","17.916","X","Figure from international organizations",""
"OA","Annual population","585","Palau","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","9.379","X","Figure from international organizations",""
"OA","Annual population","585","Palau","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","8.537","X","Figure from international organizations",""
"OA","Annual population","585","Palau","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4.337","X","Figure from international organizations",""
"OA","Annual population","275","Palestine","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4909.775","X","Figure from international organizations",""
"OA","Annual population","275","Palestine","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2446.813","X","Figure from international organizations",""
"OA","Annual population","275","Palestine","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2462.962","X","Figure from international organizations",""
"OA","Annual population","275","Palestine","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1222.03","X","Figure from international organizations",""
"OA","Annual population","591","Panama","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4232.532","X","Figure from international organizations",""
"OA","Annual population","591","Panama","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2118.501","X","Figure from international organizations",""
"OA","Annual population","591","Panama","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2114.03","X","Figure from international organizations",""
"OA","Annual population","591","Panama","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1349.902","X","Figure from international organizations",""
"OA","Annual population","598","Papua New Guinea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","9542.486","X","Figure from international organizations",""
"OA","Annual population","598","Papua New Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","4936.763","X","Figure from international organizations",""
"OA","Annual population","598","Papua New Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","4605.722","X","Figure from international organizations",""
"OA","Annual population","598","Papua New Guinea","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","7448.841","X","Figure from international organizations",""
"OA","Annual population","600","Paraguay","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","6530.026","X","Figure from international organizations",""
"OA","Annual population","600","Paraguay","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","3280.434","X","Figure from international organizations",""
"OA","Annual population","600","Paraguay","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","3249.592","X","Figure from international organizations",""
"OA","Annual population","600","Paraguay","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2661.61","X","Figure from international organizations",""
"OA","Annual population","604","Peru","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","32824.861","X","Figure from international organizations",""
"OA","Annual population","604","Peru","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","16268.182","X","Figure from international organizations",""
"OA","Annual population","604","Peru","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","16556.679","X","Figure from international organizations",""
"OA","Annual population","604","Peru","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","7212.742","X","Figure from international organizations",""
"OA","Annual population","608","Philippines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","110380.804","X","Figure from international organizations",""
"OA","Annual population","608","Philippines","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","56011.134","X","Figure from international organizations",""
"OA","Annual population","608","Philippines","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","54369.671","X","Figure from international organizations",""
"OA","Annual population","608","Philippines","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","57134.902","X","Figure from international organizations",""
"OA","Annual population","616","Poland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","38493.601","X","Figure from international organizations",""
"OA","Annual population","616","Poland","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","18625.84","X","Figure from international organizations",""
"OA","Annual population","616","Poland","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","19867.761","X","Figure from international organizations",""
